borrower_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,predicted_stress_prob,source_timestep
B0957,0.0,0.0,0.0,0.0,0.0,0.9246109,0.0,0.22993267,1.067955,0.0,0.0,0.6773538,0.15497461,0.0,0.0,0.0,0.5416162,1.3828804,0.0,0.21131563,0.0,0.3313836,0.0,0.2630114,0.0,0.0,0.8004563,0.0,0.27480346,0.0,1.0068874,0.0,0.15306494,11
B0958,0.0,0.0,0.0,0.0,0.0,1.4365381,0.0,1.5597174,1.3510797,0.0,0.0,1.2338368,0.55302525,0.0,0.0,0.0,1.3850582,1.6982298,0.39658177,0.3133338,0.0,0.71374166,0.0,1.0055261,0.0,0.42582,1.3947322,0.0,1.0073236,0.05154513,1.3607802,0.0,0.03913884,11
B0959,0.0,0.0,0.0,0.0,0.0,1.6982625,0.0,1.3976251,1.5485466,0.0,0.0,0.9103098,0.2089805,0.0,0.0,0.0,0.7828802,1.5896698,0.18529922,0.27333224,0.0,0.4866772,0.0,0.4536427,0.0,0.0,1.461315,0.0,0.56123126,0.0,1.3196357,0.0,0.06313425,11
B0960,0.0,0.0,0.0,0.0,0.0,1.0162766,0.0,1.1878555,1.2374451,0.0,0.0,0.8755554,0.5315717,0.0,0.0,0.0,1.0846517,1.5021574,0.3134513,0.1988287,0.0,0.7250701,0.0,0.6810851,0.0,0.28544334,1.2167912,0.0,0.6597937,0.13891692,1.1749864,0.0,0.06945397,11
B0961,0.0,0.0,0.0,0.0,0.0,1.1015278,0.0,1.3862686,1.2579749,0.0,0.0,1.3537204,0.7726772,0.0,0.0,0.0,1.7851834,1.4265401,0.50310355,0.22273533,0.0,0.85042894,0.0,1.2107203,0.0,0.7627287,1.6746907,0.0,1.0220152,0.26999795,1.4702227,0.0,0.03421394,11
B0962,0.0,0.0,0.0,0.0,0.0,1.0572695,0.0,1.228451,1.1138285,0.0,0.0,0.93183535,0.5042906,0.0,0.0,0.0,1.0988296,1.4350908,0.34005278,0.22512363,0.0,0.67792004,0.0,0.7911912,0.0,0.28230107,1.172518,0.0,0.6986389,0.12702854,1.1135213,0.0,0.06920093,11
B0963,0.0,0.0,0.0,0.0,0.0,1.1031404,0.0,1.4036233,1.3051823,0.0,0.0,1.3575623,0.78907543,0.0,0.0,0.0,1.8201715,1.4123805,0.49546316,0.21583158,0.0,0.85168195,0.0,1.192774,0.0,0.8089732,1.6792428,0.0,1.0504115,0.27230874,1.5025548,0.0,0.03321618,11
B0964,0.0,0.0,0.0,0.0,0.0,0.8999455,0.0,1.1134068,1.2555735,0.0,0.0,0.69434386,0.45904016,0.0,0.0,0.0,0.7833526,1.3914127,0.27468058,0.16525498,0.0,0.62573785,0.0,0.40977287,0.0,0.17777881,1.1039188,0.0,0.46616763,0.15451999,1.0459989,0.0,0.09545918,11
B0965,0.0,0.0,0.0,0.0,0.0,1.2771564,0.0,1.3009679,1.3782614,0.0,0.0,1.2280122,0.6131469,0.0,0.0,0.0,1.5789201,1.5186746,0.39457774,0.2472931,0.0,0.7440017,0.0,0.9621206,0.0,0.58637154,1.5275671,0.0,0.9326799,0.12570558,1.4617656,0.0,0.040590193,11
B0966,0.0,0.0,0.0,0.0,0.0,1.2214699,0.0,1.2889434,1.3991884,0.0,0.0,1.2157072,0.64703345,0.0,0.0,0.0,1.6360081,1.4998512,0.3879151,0.23153296,0.0,0.76652145,0.0,0.9558661,0.0,0.61604977,1.5240542,0.0,0.9290043,0.14237085,1.4858564,0.0,0.040344175,11
B0967,0.0,0.0,0.0,0.0,0.0,1.7060964,0.0,1.6446227,1.4663091,0.0,0.0,1.3558726,0.5406523,0.0,0.0,0.0,1.3244623,2.0621128,0.32370913,0.35368317,0.0,0.8195621,0.0,0.98390526,0.0,0.2475616,1.6397442,0.0,1.0895686,0.0,1.5403974,0.0,0.030461058,11
B0968,0.0,0.0,0.0,0.0,0.0,1.153432,0.0,1.3077161,1.3844774,0.0,0.0,1.5926572,0.7858402,0.0,0.0,0.0,1.9783915,1.939451,0.47384125,0.24199563,0.0,0.83672106,0.0,1.3158357,0.0,0.87228787,1.6861728,0.0,1.1142691,0.21873574,1.5125681,0.0,0.02600184,11
B0969,0.0,0.0,0.0,0.0,0.0,0.98289156,0.0,1.224814,1.2703062,0.0,0.0,0.85209346,0.53560483,0.0,0.0,0.0,1.068776,1.4469912,0.3252499,0.19734482,0.0,0.7039123,0.0,0.66285515,0.0,0.30508155,1.2091918,0.0,0.6711932,0.15298024,1.1582136,0.0,0.07070844,11
B0970,0.0,0.0,0.0,0.0,0.0,0.93187416,0.0,1.1914668,1.1751473,0.0,0.0,0.7169678,0.45438147,0.0,0.0,0.0,0.8219807,1.4284866,0.31284112,0.19980338,0.0,0.67270887,0.0,0.52616966,0.0,0.11752887,1.1300071,0.0,0.5229764,0.14394161,1.0324643,0.0,0.08902878,11
B0971,0.0,0.0,0.0,0.0,0.0,1.1021776,0.0,1.3942153,1.2464277,0.0,0.0,1.3462943,0.77034134,0.0,0.0,0.0,1.7663175,1.412967,0.5017821,0.22380424,0.0,0.84914345,0.0,1.2042031,0.0,0.7544401,1.6687169,0.0,1.0130992,0.27200386,1.4635198,0.0,0.034737293,11
B0972,0.0,0.0,0.0,0.0,0.0,1.2334434,0.0,1.095573,1.3447518,0.0,0.0,1.3408545,0.64315265,0.0,0.0,0.0,1.7100887,1.8199427,0.3637635,0.2386031,0.0,0.7820198,0.0,1.0337957,0.0,0.6506717,1.5047135,0.0,0.97944653,0.104857504,1.49521,0.0,0.037019342,11
B0973,0.0,0.0,0.0,0.0,0.0,0.94506747,0.0,1.1846004,1.2575186,0.0,0.0,0.7155595,0.47113293,0.0,0.0,0.0,0.86749697,1.421802,0.29530698,0.18119776,0.0,0.6700262,0.0,0.49568588,0.0,0.18492146,1.1721988,0.0,0.55902916,0.1507147,1.1278903,0.0,0.084792,11
B0974,0.0,0.0,0.0,0.0,0.0,1.079628,0.0,1.3965139,1.2734277,0.0,0.0,1.3528795,0.779672,0.0,0.0,0.0,1.8165809,1.4511319,0.5189378,0.22053224,0.0,0.8517914,0.0,1.2355671,0.0,0.7526305,1.6687715,0.0,1.0220125,0.27417138,1.5078481,0.0,0.033347253,11
B0975,0.0,0.0,0.0,0.0,0.0,1.0746207,0.0,1.2041199,1.3097961,0.0,0.0,0.9401299,0.5617241,0.0,0.0,0.0,1.2443545,1.4599347,0.31230333,0.20075506,0.0,0.73608,0.0,0.71878606,0.0,0.36586928,1.3205212,0.0,0.7294596,0.13409969,1.2767904,0.0,0.06089229,11
B0976,0.0,0.0,0.0,0.0,0.0,1.1284251,0.0,1.2537845,1.3354622,0.0,0.0,1.0311785,0.58787954,0.0,0.0,0.0,1.3594756,1.4832249,0.32566077,0.21500206,0.0,0.7450945,0.0,0.79727423,0.0,0.43117452,1.365437,0.0,0.7916511,0.1274539,1.3245281,0.0,0.0535715,11
B0977,0.0,0.0,0.0,0.0,0.0,1.1006589,0.0,1.399851,1.3273937,0.0,0.0,1.3634028,0.79669833,0.0,0.0,0.0,1.8497164,1.4226878,0.49982125,0.21377207,0.0,0.8574163,0.0,1.2000122,0.0,0.82417333,1.6851883,0.0,1.0663388,0.27207965,1.5190938,0.0,0.03243334,11
B0978,0.0,0.0,0.0,0.0,0.0,1.0939577,0.0,1.2394865,1.305936,0.0,0.0,0.9909239,0.57254153,0.0,0.0,0.0,1.2731807,1.4591479,0.33310792,0.2090081,0.0,0.7269213,0.0,0.7716335,0.0,0.41416603,1.3120784,0.0,0.7730042,0.13826242,1.2752719,0.0,0.05795006,11
B0979,0.0,0.0,0.0,0.0,0.0,1.256861,0.0,1.3506287,1.2815928,0.0,0.0,1.0491133,0.5060463,0.0,0.0,0.0,1.1587594,1.5077271,0.3561733,0.26019534,0.0,0.64896697,0.0,0.7967101,0.0,0.34782222,1.2805961,0.0,0.78606445,0.08562657,1.1780722,0.0,0.057090286,11
B0980,0.0,0.0,0.0,0.0,0.0,1.107268,0.0,1.4032546,1.3288107,0.0,0.0,1.3721745,0.79830354,0.0,0.0,0.0,1.848115,1.4338049,0.4979713,0.21316606,0.0,0.85821503,0.0,1.1995295,0.0,0.82705206,1.6871789,0.0,1.0592909,0.273775,1.5265975,0.0,0.032212768,11
B0981,0.0,0.0,0.0,0.0,0.0,0.92560935,0.0,1.0985159,1.2115691,0.0,0.0,0.6927047,0.41042453,0.0,0.0,0.0,0.7380824,1.3742175,0.2836529,0.18312576,0.0,0.5659851,0.0,0.4379469,0.0,0.13608272,1.057124,0.0,0.4337315,0.13198307,0.954331,0.0,0.1006205,11
B0982,0.0,0.0,0.0,0.0,0.0,1.2715306,0.0,1.2828667,1.432776,0.0,0.0,1.2302139,0.6300943,0.0,0.0,0.0,1.647368,1.5198009,0.35471955,0.2391688,0.0,0.7555104,0.0,0.92602396,0.0,0.58944744,1.5496708,0.0,0.91489387,0.11240937,1.5058722,0.0,0.03974935,11
B0983,0.0,0.0,0.0,0.0,0.0,1.105908,0.0,1.2615128,1.342492,0.0,0.0,1.0582559,0.62019134,0.0,0.0,0.0,1.4349898,1.4936953,0.37748986,0.21500564,0.0,0.7796906,0.0,0.85772324,0.0,0.4966979,1.4113364,0.0,0.8227885,0.15889142,1.3784856,0.0,0.049609926,11
B0984,0.0,0.0,0.0,0.0,0.0,1.1412066,0.0,1.3317704,1.3478444,0.0,0.0,1.5051639,0.78113264,0.0,0.0,0.0,1.9010214,1.7471383,0.49140334,0.23885746,0.0,0.8575628,0.0,1.287553,0.0,0.8253246,1.6955365,0.0,1.0773481,0.24705297,1.5097418,0.0,0.028536404,11
B0985,0.0,0.0,0.0,0.0,0.0,1.102392,0.0,1.4019725,1.3282151,0.0,0.0,1.3631411,0.79688853,0.0,0.0,0.0,1.8519732,1.4256375,0.5013612,0.21471858,0.0,0.8590514,0.0,1.2022507,0.0,0.8221103,1.6867104,0.0,1.0707736,0.27134418,1.5209116,0.0,0.032302197,11
B0986,0.0,0.0,0.0,0.0,0.0,1.0104003,0.0,1.2102247,1.2366512,0.0,0.0,0.8741275,0.5429499,0.0,0.0,0.0,1.1534264,1.4335653,0.35946104,0.20104882,0.0,0.7444683,0.0,0.7183031,0.0,0.31668904,1.2793884,0.0,0.68127495,0.15879469,1.2299284,0.0,0.06628965,11
B0987,0.0,0.0,0.0,0.0,0.0,0.9941517,0.0,1.2380177,1.2596049,0.0,0.0,0.87210214,0.5509644,0.0,0.0,0.0,1.1173711,1.444204,0.35754454,0.19727252,0.0,0.7310779,0.0,0.71568877,0.0,0.3440173,1.2493556,0.0,0.7048777,0.17403176,1.2223012,0.0,0.06642551,11
B0988,0.0,0.0,0.0,0.0,0.0,1.0999861,0.0,1.3978989,1.3254461,0.0,0.0,1.3626151,0.7964415,0.0,0.0,0.0,1.8493667,1.423078,0.4996674,0.21350636,0.0,0.85682046,0.0,1.2003803,0.0,0.82300484,1.6838255,0.0,1.0661409,0.2719283,1.5181925,0.0,0.03248577,11
B0989,0.0,0.0,0.0,0.0,0.0,0.8412926,0.0,1.146719,1.1006147,0.0,0.0,0.7584776,0.49795496,0.0,0.0,0.0,0.9211236,1.2719976,0.37419683,0.18842435,0.0,0.6163921,0.0,0.6336746,0.0,0.27331972,1.0798068,0.0,0.5420737,0.18838267,0.9941608,0.0,0.09012665,11
B0990,0.0,0.0,0.0,0.0,0.0,1.197464,0.0,1.294447,1.3783946,0.0,0.0,1.1909006,0.64767444,0.0,0.0,0.0,1.6759486,1.5052159,0.43802434,0.23978315,0.0,0.7934247,0.0,1.0148644,0.0,0.5869224,1.5300757,0.0,0.9553922,0.14335799,1.4801862,0.0,0.039467584,11
B0991,0.0,0.0,0.0,0.0,0.0,1.2754892,0.0,1.2913228,1.3793956,0.0,0.0,1.2145711,0.6089661,0.0,0.0,0.0,1.5673245,1.5056044,0.39049542,0.2450795,0.0,0.72646046,0.0,0.95260435,0.0,0.5810564,1.4920919,0.0,0.92878115,0.11765062,1.4407973,0.0,0.041684225,11
B0992,0.0,0.0,0.0,0.0,0.0,0.86400104,0.0,0.18761855,1.0170269,0.0,0.0,0.5398844,0.13424021,0.0,0.0,0.0,0.23375666,1.5314385,0.0,0.19557914,0.0,0.37554324,0.0,0.16813934,0.0,0.0,0.7478418,0.0,0.0976361,0.0,0.77720594,0.0,0.18057285,11
B0993,0.0,0.0,0.0,0.0,0.0,1.2169164,0.0,1.2961195,1.3865142,0.0,0.0,1.2101922,0.6426751,0.0,0.0,0.0,1.6116577,1.4912326,0.39582533,0.23219094,0.0,0.758662,0.0,0.9617963,0.0,0.61722165,1.5065436,0.0,0.9352789,0.14611678,1.4659683,0.0,0.040949076,11
B0994,0.0,0.0,0.0,0.0,0.0,1.3443551,0.0,1.1827313,1.3732133,0.0,0.0,1.0501262,0.35885826,0.0,0.0,0.0,1.0125014,1.7631352,0.22687542,0.25773534,0.0,0.53664285,0.0,0.6801455,0.0,0.28706223,1.2197902,0.0,0.69981706,0.0,1.1938202,0.0,0.061560225,11
B0995,0.0,0.0,0.0,0.0,0.0,1.0730846,0.0,1.3932558,1.3523082,0.0,0.0,1.3785295,0.81335235,0.0,0.0,0.0,1.9012617,1.4314437,0.5127103,0.19873546,0.0,0.8581774,0.0,1.2192141,0.0,0.84325576,1.6839824,0.0,1.031835,0.29053956,1.5685318,0.0,0.031596463,11
B0996,0.0,0.0,0.0,0.0,0.0,1.1030533,0.0,1.4001869,1.3341908,0.0,0.0,1.3669682,0.7996483,0.0,0.0,0.0,1.8581601,1.4277833,0.5010622,0.21393158,0.0,0.8597135,0.0,1.2021075,0.0,0.82895434,1.6876597,0.0,1.0731272,0.27178788,1.5244327,0.0,0.03212808,11
B0997,0.0,0.0,0.0,0.0,0.0,0.8972635,0.0,1.2056051,1.2766356,0.0,0.0,0.67959213,0.44579962,0.0,0.0,0.0,0.82779527,1.471843,0.26648772,0.20320523,0.0,0.64737904,0.0,0.4830735,0.0,0.11036694,1.1350197,0.0,0.48160735,0.121649146,0.9742857,0.0,0.090260595,11
B0998,0.0,0.0,0.0,0.0,0.0,0.95560193,0.0,1.1391523,1.1989679,0.0,0.0,0.91514075,0.55743283,0.0,0.0,0.0,1.3295147,1.3273289,0.42809469,0.1961641,0.0,0.6989722,0.0,0.85444844,0.0,0.38748175,1.2338567,0.0,0.72693783,0.16245009,1.1951128,0.0,0.06460195,11
B0999,0.0,0.0,0.0,0.0,0.0,0.9721461,0.0,1.1713803,1.1666726,0.0,0.0,1.0087339,0.53451455,0.0,0.0,0.0,1.1882663,1.5891817,0.41494107,0.22184989,0.0,0.6778417,0.0,0.8991282,0.0,0.34451464,1.1459404,0.0,0.7791377,0.15274282,1.1384244,0.0,0.06283179,11
B1000,0.0,0.0,0.0,0.0,0.0,1.0631714,0.0,1.2361344,1.3328475,0.0,0.0,0.96558964,0.5956515,0.0,0.0,0.0,1.3200352,1.4991342,0.34688354,0.2046068,0.0,0.77413833,0.0,0.77530646,0.0,0.3920625,1.3418956,0.0,0.74082255,0.1481322,1.3070345,0.0,0.056447234,11
B1001,0.0,0.0,0.0,0.0,0.0,0.98705053,0.0,1.2122467,1.2867637,0.0,0.0,0.86827606,0.5379906,0.0,0.0,0.0,1.0854102,1.4683142,0.33692914,0.19839439,0.0,0.7007662,0.0,0.6632932,0.0,0.30857453,1.205428,0.0,0.6675086,0.15274957,1.167614,0.0,0.069758914,11
B1002,0.0,0.0,0.0,0.0,0.0,1.0179807,0.0,1.2625508,1.2845238,0.0,0.0,0.8697376,0.55165523,0.0,0.0,0.0,1.1264901,1.4628829,0.32339245,0.19979852,0.0,0.7417553,0.0,0.69307965,0.0,0.31326842,1.2666204,0.0,0.6865054,0.1525296,1.229496,0.0,0.06564447,11
B1003,0.0,0.0,0.0,0.0,0.0,1.2383763,0.0,1.3175613,1.315814,0.0,0.0,1.1360368,0.5789441,0.0,0.0,0.0,1.5477879,1.4707526,0.43184316,0.2554899,0.0,0.7290566,0.0,1.0186661,0.0,0.49584085,1.4308252,0.0,0.9549141,0.10062823,1.346425,0.0,0.043955166,11
B1004,0.0,0.0,0.0,0.0,0.0,1.0926678,0.0,1.323405,1.3338044,0.0,0.0,1.4292723,0.8057668,0.0,0.0,0.0,1.9056112,1.5608163,0.49856418,0.21612036,0.0,0.8563186,0.0,1.244313,0.0,0.8374249,1.7050843,0.0,1.0642786,0.26774386,1.5178387,0.0,0.030721633,11
B1005,0.0,0.0,0.0,0.0,0.0,1.2325308,0.0,1.2910573,1.4209096,0.0,0.0,1.2240901,0.6534206,0.0,0.0,0.0,1.6705883,1.5161843,0.38024634,0.23368484,0.0,0.78051114,0.0,0.95445585,0.0,0.6113738,1.5533859,0.0,0.9296993,0.13698006,1.515445,0.0,0.03911117,11
B1006,0.0,0.0,0.0,0.0,0.0,0.8736682,0.0,1.1150248,1.1714461,0.0,0.0,0.78584063,0.51463133,0.0,0.0,0.0,1.0075411,1.3396647,0.3775481,0.18115121,0.0,0.6551012,0.0,0.63665634,0.0,0.29449213,1.1326501,0.0,0.582779,0.18891963,1.0768557,0.0,0.08277132,11
B1007,0.0,0.0,0.0,0.0,0.0,1.2344723,0.0,1.28266,1.4276226,0.0,0.0,1.2277951,0.6545436,0.0,0.0,0.0,1.6830893,1.5166564,0.37809885,0.23290926,0.0,0.78215146,0.0,0.95072806,0.0,0.61554825,1.5636913,0.0,0.92609954,0.13609347,1.5266874,0.0,0.038867168,11
B1008,0.0,0.0,0.0,0.0,0.0,1.6670825,0.0,1.3584356,1.641835,0.0,0.0,1.0262398,0.26008597,0.0,0.0,0.0,0.97152245,1.5956144,0.19228244,0.27718896,0.0,0.44687492,0.0,0.4986469,0.0,0.26990518,1.4329674,0.0,0.7087765,0.0,1.3800981,0.0,0.05549705,11
B1009,0.0,0.0,0.0,0.0,0.0,1.240588,0.0,1.2524098,1.3121265,0.0,0.0,1.1727877,0.58778125,0.0,0.0,0.0,1.4930009,1.468201,0.39993492,0.23532929,0.0,0.7001407,0.0,0.9540893,0.0,0.57533836,1.3945785,0.0,0.92653555,0.11404588,1.343952,0.0,0.046062008,11
B1010,0.0,0.0,0.0,0.0,0.0,1.1007118,0.0,1.3982716,1.3243248,0.0,0.0,1.3629485,0.796258,0.0,0.0,0.0,1.8482833,1.4232101,0.4992432,0.21370947,0.0,0.85658455,0.0,1.1998724,0.0,0.82235754,1.6836061,0.0,1.0654932,0.2717113,1.5178285,0.0,0.03250469,11
B1011,0.0,0.0,0.0,0.0,0.0,1.1010063,0.0,1.3928262,1.3469863,0.0,0.0,1.3681154,0.8028003,0.0,0.0,0.0,1.8752092,1.4317317,0.50499403,0.21334684,0.0,0.86268497,0.0,1.2062428,0.0,0.83658206,1.6914401,0.0,1.0803747,0.27157256,1.5296211,0.0,0.031790186,11
B1012,0.0,0.0,0.0,0.0,0.0,1.1261034,0.0,1.3946211,1.3184307,0.0,0.0,1.3989649,0.7957185,0.0,0.0,0.0,1.8488346,1.5026047,0.50016683,0.22150213,0.0,0.86190647,0.0,1.2174733,0.0,0.8113898,1.6969796,0.0,1.0625939,0.2684151,1.5253179,0.0,0.03138779,11
B1013,0.0,0.0,0.0,0.0,0.0,1.537863,0.0,1.5785061,1.4458702,0.0,0.0,1.2730342,0.48579,0.0,0.0,0.0,1.3414948,1.7016432,0.44349086,0.3272089,0.0,0.6432,0.0,0.98823273,0.0,0.46463054,1.3989674,0.0,0.9618634,0.03173399,1.3757734,0.0,0.038230997,11
B1014,0.0,0.0,0.0,0.0,0.0,1.1309354,0.0,1.1763461,1.222007,0.0,0.0,1.1204641,0.53275335,0.0,0.0,0.0,1.3695688,1.3546991,0.4671167,0.23072465,0.0,0.59304833,0.0,0.974516,0.0,0.55979395,1.2507724,0.0,0.9429126,0.13803881,1.195247,0.0,0.054776505,11
B1015,0.0,0.0,0.0,0.0,0.0,0.9928714,0.0,1.2221347,1.2885991,0.0,0.0,0.8374622,0.49500284,0.0,0.0,0.0,0.9924185,1.4497298,0.29862893,0.206745,0.0,0.6470906,0.0,0.6030375,0.0,0.26691663,1.1644367,0.0,0.64184207,0.12737724,1.092725,0.0,0.07558172,11
B1016,0.0,0.0,0.0,0.0,0.0,1.0577271,0.0,1.1946585,1.1405613,0.0,0.0,1.0693753,0.5544498,0.0,0.0,0.0,1.3843675,1.2818613,0.44586688,0.21410069,0.0,0.6411804,0.0,0.98226345,0.0,0.53623664,1.2882526,0.0,0.8391979,0.17619073,1.2236223,0.0,0.057166945,11
B1017,0.0,0.0,0.0,0.0,0.0,1.1034342,0.0,1.4036427,1.328115,0.0,0.0,1.3653204,0.79727525,0.0,0.0,0.0,1.8500013,1.4275486,0.50088555,0.21497992,0.0,0.8592315,0.0,1.2026018,0.0,0.8236859,1.6878071,0.0,1.0704179,0.27204773,1.5207671,0.0,0.032259922,11
B1018,0.0,0.0,0.0,0.0,0.0,1.1568804,0.0,1.3486354,1.3274909,0.0,0.0,1.5323321,0.7650536,0.0,0.0,0.0,1.8985105,1.8031329,0.4578315,0.23275296,0.0,0.82376534,0.0,1.2512002,0.0,0.8307278,1.6660333,0.0,1.0617845,0.2182124,1.4800534,0.0,0.028796293,11
B1019,0.0,0.0,0.0,0.0,0.0,1.0357001,0.0,1.2557886,1.2806287,0.0,0.0,0.9610615,0.58664286,0.0,0.0,0.0,1.2530099,1.4586027,0.3802885,0.2055808,0.0,0.7542657,0.0,0.79952216,0.0,0.42593026,1.303278,0.0,0.7697478,0.17474967,1.2726603,0.0,0.05845227,11
B1020,0.0,0.0,0.0,0.0,0.0,1.1686089,0.0,1.4022261,1.3604616,0.0,0.0,1.0769589,0.5142276,0.0,0.0,0.0,1.0883044,1.6120983,0.43474174,0.28006065,0.0,0.59844404,0.0,0.78945374,0.0,0.45283312,1.2566177,0.0,0.92768705,0.1334462,1.1483759,0.0,0.054815687,11
B1021,0.0,0.0,0.0,0.0,0.0,0.8874748,0.0,1.0090461,1.1396794,0.0,0.0,0.8652622,0.47852013,0.0,0.0,0.0,0.94997793,1.2928841,0.4191354,0.19279335,0.0,0.54007053,0.0,0.6571771,0.0,0.41057643,1.0686119,0.0,0.6978153,0.17352921,0.9956652,0.0,0.08618833,11
B1022,0.0,0.0,0.0,0.0,0.0,1.0757865,0.0,1.2963189,1.2373083,0.0,0.0,0.9950155,0.56108594,0.0,0.0,0.0,1.2447636,1.4324433,0.35226488,0.22440514,0.0,0.7063657,0.0,0.8198092,0.0,0.363912,1.2560682,0.0,0.7506026,0.13512434,1.1812148,0.0,0.060133472,11
B1023,0.0,0.0,0.0,0.0,0.0,1.22537,0.0,1.572003,1.2883134,0.0,0.0,1.4250998,0.762328,0.0,0.0,0.0,1.8173699,1.6538258,0.57435864,0.28151703,0.0,0.906605,0.0,1.3392475,0.0,0.62977195,1.7147994,0.0,1.1517459,0.24035928,1.540868,0.0,0.02765847,11
B1024,0.0,0.0,0.0,0.0,0.0,1.1277742,0.0,1.4209236,1.3657796,0.0,0.0,1.4537802,0.819584,0.0,0.0,0.0,1.8631799,1.5188137,0.5063102,0.21852887,0.0,0.8679537,0.0,1.2356186,0.0,0.8656524,1.7220792,0.0,1.0349975,0.2971924,1.5653108,0.0,0.029802972,11
B1025,0.0,0.0,0.0,0.0,0.0,1.101677,0.0,1.397965,1.3324771,0.0,0.0,1.365885,0.79895705,0.0,0.0,0.0,1.8576386,1.4270821,0.50054896,0.21341074,0.0,0.8589225,0.0,1.2015018,0.0,0.82817197,1.6864265,0.0,1.0715299,0.27144578,1.5233345,0.0,0.03221291,11
B1026,0.0,0.0,0.0,0.0,0.0,1.2690068,0.0,1.1179199,1.353414,0.0,0.0,1.3251481,0.6202239,0.0,0.0,0.0,1.639219,1.805013,0.37271717,0.24646246,0.0,0.76560897,0.0,1.0269867,0.0,0.6183001,1.463946,0.0,0.9643165,0.09491447,1.4680974,0.0,0.038227383,11
B1027,0.0,0.0,0.0,0.0,0.0,0.9084414,0.0,1.2215412,1.3400879,0.0,0.0,0.5007621,0.37641078,0.0,0.0,0.0,0.53549075,1.4431577,0.29179,0.17669445,0.0,0.6485196,0.0,0.26592487,0.0,0.003793627,1.3344358,0.0,0.48192382,0.15280929,1.1017529,0.0,0.09927636,11
B1028,0.0,0.0,0.0,0.0,0.0,0.95903766,0.0,1.1842123,1.1810911,0.0,0.0,0.7150117,0.45510447,0.0,0.0,0.0,0.83843917,1.4073024,0.2990405,0.1942969,0.0,0.68424463,0.0,0.51347744,0.0,0.11967713,1.166605,0.0,0.5200707,0.14034805,1.0705587,0.0,0.08790136,11
B1029,0.0,0.0,0.0,0.0,0.0,1.1264687,0.0,1.4259685,1.3041413,0.0,0.0,1.3739542,0.792374,0.0,0.0,0.0,1.8212583,1.4563229,0.5073356,0.22583742,0.0,0.8687101,0.0,1.2147193,0.0,0.7957723,1.6986922,0.0,1.0732186,0.27000666,1.5170902,0.0,0.031933855,11
B1030,0.0,0.0,0.0,0.0,0.0,1.1130419,0.0,1.3948419,1.3308946,0.0,0.0,1.3755884,0.80144596,0.0,0.0,0.0,1.8663497,1.465655,0.51425815,0.2202813,0.0,0.8684043,0.0,1.2210107,0.0,0.8149315,1.6915823,0.0,1.0793716,0.27143684,1.5365157,0.0,0.031444658,11
B1031,0.0,0.0,0.0,0.0,0.0,1.0433714,0.0,1.11531,1.3104882,0.0,0.0,0.9257308,0.4785797,0.0,0.0,0.0,0.9865076,1.535806,0.30137846,0.2193962,0.0,0.58711606,0.0,0.63917315,0.0,0.32063755,1.18036,0.0,0.66069674,0.12635273,1.0929279,0.0,0.07307113,11
B1032,0.0,0.0,0.0,0.0,0.0,1.2666514,0.0,1.4082165,1.2319317,0.0,0.0,1.1470481,0.47873265,0.0,0.0,0.0,1.1079445,1.5282677,0.465448,0.2884868,0.0,0.6048621,0.0,0.9335657,0.0,0.37313783,1.2940936,0.0,0.84482634,0.12086278,1.1730523,0.0,0.053611156,11
B1033,0.0,0.0,0.0,0.0,0.0,1.0915818,0.0,1.3832449,1.3249027,0.0,0.0,1.3572477,0.7954156,0.0,0.0,0.0,1.8521881,1.4084659,0.49925774,0.2118651,0.0,0.85177433,0.0,1.1962078,0.0,0.82513857,1.6790159,0.0,1.0599366,0.27193442,1.5099232,0.0,0.032921303,11
B1034,0.0,0.0,0.0,0.0,0.0,0.87001514,0.0,1.1285727,1.1770799,0.0,0.0,0.7189647,0.4912489,0.0,0.0,0.0,0.99635446,1.3054926,0.40071458,0.17606688,0.0,0.6726728,0.0,0.6048086,0.0,0.25871095,1.1599557,0.0,0.58730304,0.18609717,1.1101284,0.0,0.08415309,11
B1035,0.0,0.0,0.0,0.0,0.0,1.1348432,0.0,1.2620304,1.2189114,0.0,0.0,1.0239093,0.5460012,0.0,0.0,0.0,1.2345307,1.460647,0.37436062,0.2336368,0.0,0.71631014,0.0,0.84293795,0.0,0.39515808,1.3168573,0.0,0.77344614,0.13577737,1.2383249,0.0,0.057609893,11
B1036,0.0,0.0,0.0,0.0,0.0,1.1036351,0.0,1.4017384,1.3295124,0.0,0.0,1.3652961,0.79783326,0.0,0.0,0.0,1.8532755,1.4290097,0.5010006,0.21453232,0.0,0.8594686,0.0,1.2030406,0.0,0.8244946,1.6874146,0.0,1.0722253,0.27143764,1.5218346,0.0,0.03220936,11
